0.35917709940222303,0.3528840304493934,0.37356478831204687
0.35377158459324926,0.37085448366633933,0.3293622025247487
0.3535730900356585,0.37868219218181787,0.36837462898622303
0.354778033566735,0.308184127386448,0.3473649794136515
0.35432810218938976,0.3736176552717587,0.37612118471905404
0.3574307746158773,0.3564508904534421,0.33940902868474554
0.34982168213717246,0.45373319308585264,0.35508835154518076
0.35561322471530743,0.3546241912388918,0.38965627712674106
0.3633784828180734,0.3555336446525999,0.3729832063219043
0.3544395273744756,0.4570906989012094,0.36716855566692475
0.3561877580866781,0.4202852457059688,0.3601440590655412
0.35044978916283637,0.370477988363445,0.37309934357752716
0.35201495692159246,0.3592528078159487,0.3442473577489474
0.3534439529416339,0.343307210690181,0.36105077041162226
0.35371568376576035,0.35723420545888007,0.36715474143317156
0.3528587081929634,0.32224698430651744,0.3693871155070223
0.3554383721550285,0.39404907883435464,0.35642206563722606
0.34315667086544377,0.3498319517337808,0.32595562210628254
0.3523973339085083,0.4188727834670761,0.39026307999439463
0.34855404408020846,0.38525016724399225,0.3453109176116079
0.3550716018001538,0.39570168402000705,0.3517947284814167
0.3561479057880761,0.3100820352590681,0.3372278400626216
0.3561957675087714,0.37944063321639737,0.36734052079397544
0.3564538473924383,0.4054785336478531,0.34268458820577674
0.35188128951065845,0.3463747603561224,0.35495950890623423
0.3578801735323257,0.3709256147383416,0.3604226148665429
0.3596789867931242,0.3653872908511602,0.3889119379377462
0.35091864829469027,0.4324312462971613,0.3170489434948371
0.35358572340286,0.34370172304544705,0.31112000477740703
0.359780235178005,0.3711335545443548,0.36751163464277564
0.35320013865612854,0.3849379599568328,0.4107678791219293
0.3568717286975725,0.37831089114573185,0.33399740024305125
0.35236170835845804,0.3678332141091122,0.3604277690019027
0.3506770733847808,0.40995466934225383,0.34926731408419565
0.3536328745390016,0.34378157139883503,0.3306922350813386
0.34870561847645287,0.3119060955194779,0.36280455848364185
0.350096147158477,0.3962999480646964,0.3552702839684963
0.35481930509863085,0.3744302415680709,0.37825938563075434
0.350418894602161,0.3848261873037107,0.3557267942860226
0.3528541424345975,0.350766284877519,0.3355759529045185
0.35774340307365193,0.394068873800971,0.3403107401565766
0.3629870144192183,0.3649395965427981,0.3174236540896344
